station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Gransee,2024-06-26 05:00:00,5.000000,13.167120,53.001076,0.000000,0.000000,5.000000,2024-06-26,5,2,Brandenburg,Gransee,19.150000,False
Sundgauer Straße,2024-06-23 23:00:00,5.000000,13.274377,52.436544,0.363636,0.545455,23.000000,2024-06-23,23,6,Berlin,Berlin,13.950000,False
Wilhelmshorst,2024-06-25 05:00:00,5.000000,13.067447,52.331486,0.000000,0.000000,5.000000,2024-06-25,5,1,Brandenburg,Michendorf,17.050000,False
Jungfernheide,2024-06-24 13:00:00,4.000000,13.299437,52.530276,0.285714,0.428571,13.000000,2024-06-24,13,0,Berlin,Berlin,23.600000,False
Neupetershain,2024-06-25 10:00:00,5.000000,14.161703,51.606324,2.000000,1.500000,10.000000,2024-06-25,10,1,Brandenburg,Neupetershain,23.550000,False
Teltow Stadt,2024-06-24 05:00:00,5.000000,13.276623,52.396906,0.000000,0.200000,5.000000,2024-06-24,5,0,Brandenburg,Teltow,15.650000,False
Yorckstraße,2024-06-26 12:00:00,5.000000,13.372128,52.491170,0.333333,0.333333,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Sundgauer Straße,2024-06-27 15:00:00,5.000000,13.274377,52.436544,0.083333,0.208333,15.000000,2024-06-27,15,3,Berlin,Berlin,30.350000,False
Springpfuhl,2024-06-23 22:00:00,4.000000,13.536740,52.526348,0.166667,0.083333,22.000000,2024-06-23,22,6,Berlin,Berlin,14.700000,False
Wollankstraße,2024-06-25 18:00:00,4.000000,13.391791,52.565482,0.640000,0.520000,18.000000,2024-06-25,18,1,Berlin,Berlin,23.550000,False
Bellevue,2024-06-25 07:00:00,4.000000,13.348263,52.519955,0.142857,0.095238,7.000000,2024-06-25,7,1,Berlin,Berlin,21.750000,False
Berlin-Friedrichstraße,2024-06-26 12:00:00,2.000000,13.387206,52.520373,1.090909,1.272727,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Wustermark,2024-06-23 13:00:00,5.000000,12.939728,52.551851,0.333333,1.000000,13.000000,2024-06-23,13,6,Brandenburg,Wustermark,21.600000,False
Berlin-Halensee,2024-06-25 17:00:00,4.000000,13.290326,52.496254,0.100000,0.100000,17.000000,2024-06-25,17,1,Berlin,Berlin,24.450000,False
Storkower Straße,2024-06-25 10:00:00,4.000000,13.464398,52.523910,0.058824,0.088235,10.000000,2024-06-25,10,1,Berlin,Berlin,24.050000,False
Wuhlheide,2024-06-26 09:00:00,5.000000,13.553202,52.469030,0.666667,0.500000,9.000000,2024-06-26,9,2,Berlin,Berlin,26.050000,False
Birkenstein,2024-06-26 08:00:00,4.000000,13.647187,52.515601,0.083333,0.083333,8.000000,2024-06-26,8,2,Brandenburg,Hoppegarten,24.550000,False
Wuhlheide,2024-06-25 19:00:00,5.000000,13.553202,52.469030,0.000000,0.000000,19.000000,2024-06-25,19,1,Berlin,Berlin,20.850000,False
Hoppegarten (Mark),2024-06-25 22:00:00,4.000000,13.672956,52.518122,1.333333,1.666667,22.000000,2024-06-25,22,1,Brandenburg,Hoppegarten,18.700000,False
Zossen,2024-06-24 22:00:00,5.000000,13.438571,52.218923,0.000000,0.000000,22.000000,2024-06-24,22,0,Brandenburg,Zossen,15.950000,False
Babelsberg,2024-06-23 15:00:00,4.000000,13.092871,52.391391,1.250000,1.250000,15.000000,2024-06-23,15,6,Brandenburg,Potsdam,22.100000,False
Alexanderplatz,2024-06-25 17:00:00,3.000000,13.410961,52.521481,0.666667,0.733333,17.000000,2024-06-25,17,1,Berlin,Berlin,24.200000,False
Gransee,2024-06-24 08:00:00,5.000000,13.167120,53.001076,0.000000,1.000000,8.000000,2024-06-24,8,0,Brandenburg,Gransee,19.500000,False
Königs Wusterhausen,2024-06-23 13:00:00,3.000000,13.631472,52.296635,0.000000,0.111111,13.000000,2024-06-23,13,6,Brandenburg,Königs Wusterhausen,21.800000,False
Berlin-Buch,2024-06-25 23:00:00,4.000000,13.492286,52.636162,0.000000,0.166667,23.000000,2024-06-25,23,1,Berlin,Berlin,18.250000,False
Neustadt (Dosse),2024-06-27 07:00:00,5.000000,12.450667,52.852677,0.000000,0.000000,7.000000,2024-06-27,7,3,Brandenburg,Neustadt (Dosse),27.250000,False
Nöldnerplatz,2024-06-25 16:00:00,5.000000,13.484452,52.503497,0.750000,0.666667,16.000000,2024-06-25,16,1,Berlin,Berlin,24.650000,False
Bellevue,2024-06-26 14:00:00,4.000000,13.348263,52.519955,0.142857,0.119048,14.000000,2024-06-26,14,2,Berlin,Berlin,30.750000,False
Babelsberg,2024-06-26 01:00:00,4.000000,13.092871,52.391391,0.166667,0.333333,1.000000,2024-06-26,1,2,Brandenburg,Potsdam,17.150000,False
Heidelberger Platz,2024-06-26 22:00:00,4.000000,13.312018,52.479972,0.235294,0.235294,22.000000,2024-06-26,22,2,Berlin,Berlin,23.300000,False
Velten (Mark),2024-06-25 09:00:00,4.000000,13.172034,52.684889,0.333333,0.666667,9.000000,2024-06-25,9,1,Brandenburg,Velten ,24.900000,False
Berlin-Buch,2024-06-24 01:00:00,4.000000,13.492286,52.636162,0.833333,1.000000,1.000000,2024-06-24,1,0,Berlin,Berlin,12.250000,False
Alexanderplatz,2024-06-23 18:00:00,3.000000,13.410961,52.521481,0.500000,0.583333,18.000000,2024-06-23,18,6,Berlin,Berlin,20.750000,False
Bernau-Friedenstal,2024-06-27 06:00:00,5.000000,13.564578,52.668385,0.833333,0.666667,6.000000,2024-06-27,6,3,Brandenburg,Bernau,24.850000,False
Trebbin,2024-06-24 20:00:00,5.000000,13.230382,52.217618,0.000000,0.000000,20.000000,2024-06-24,20,0,Brandenburg,Trebbin,18.850000,False
Julius-Leber-Brücke,2024-06-25 23:00:00,5.000000,13.361266,52.486519,1.000000,1.250000,23.000000,2024-06-25,23,1,Berlin,Berlin,19.050000,False
Mahlow,2024-06-24 08:00:00,5.000000,13.407932,52.360540,0.333333,0.666667,8.000000,2024-06-24,8,0,Brandenburg,Mahlow,20.350000,False
Berlin-Wilhelmsruh,2024-06-25 01:00:00,4.000000,13.362976,52.581447,1.000000,1.000000,1.000000,2024-06-25,1,1,Berlin,Berlin,14.550000,False
Hoppegarten (Mark),2024-06-27 10:00:00,4.000000,13.672956,52.518122,1.000000,1.000000,10.000000,2024-06-27,10,3,Brandenburg,Hoppegarten,27.200000,False
Berlin Ostbahnhof,2024-06-24 02:00:00,1.000000,13.434681,52.510488,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,14.600000,False
Elsterwerda,2024-06-24 06:00:00,4.000000,13.516428,51.459677,0.142857,0.285714,6.000000,2024-06-24,6,0,Brandenburg,Elsterwerda,18.050000,False
Prenzlauer Allee,2024-06-24 01:00:00,4.000000,13.426412,52.544615,0.000000,0.000000,1.000000,2024-06-24,1,0,Berlin,Berlin,14.450000,False
Rathaus Steglitz,2024-06-23 18:00:00,4.000000,13.322948,52.455833,0.416667,0.750000,18.000000,2024-06-23,18,6,Berlin,Berlin,20.400000,False
Schönefeld (bei Berlin),2024-06-24 19:00:00,3.000000,13.512710,52.391062,0.066667,0.066667,19.000000,2024-06-24,19,0,Brandenburg,Schönefeld,20.900000,False
Wollankstraße,2024-06-24 10:00:00,4.000000,13.391791,52.565482,0.400000,0.360000,10.000000,2024-06-24,10,0,Berlin,Berlin,22.000000,False
Friedrichsfelde Ost,2024-06-26 07:00:00,4.000000,13.520254,52.514169,0.073171,0.097561,7.000000,2024-06-26,7,2,Berlin,Berlin,22.800000,False
Friedrichsfelde Ost,2024-06-27 13:00:00,4.000000,13.520254,52.514169,0.096774,0.193548,13.000000,2024-06-27,13,3,Berlin,Berlin,28.650000,False
Berlin-Spindlersfeld,2024-06-25 15:00:00,5.000000,13.561448,52.447162,0.000000,0.000000,15.000000,2024-06-25,15,1,Berlin,Berlin,24.750000,False
Fredersdorf (b Berlin),2024-06-26 01:00:00,5.000000,13.760628,52.526212,0.200000,0.200000,1.000000,2024-06-26,1,2,Brandenburg,Fredersdorf ,17.250000,False
Warschauer Straße,2024-06-26 00:00:00,4.000000,13.451646,52.505976,0.294118,0.235294,0.000000,2024-06-26,0,2,Berlin,Berlin,18.950000,False
Strausberg Stadt,2024-06-23 23:00:00,5.000000,13.888133,52.576980,0.250000,0.500000,23.000000,2024-06-23,23,6,Brandenburg,Strausberg,12.800000,False
Ruhland,2024-06-27 04:00:00,5.000000,13.870004,51.455319,0.000000,1.000000,4.000000,2024-06-27,4,3,Brandenburg,Ruhland,19.050000,False
Messe Süd (Eichkamp),2024-06-27 12:00:00,5.000000,13.270118,52.498750,0.230769,0.076923,12.000000,2024-06-27,12,3,Berlin,Berlin,27.950000,False
Lehnitz,2024-06-25 11:00:00,5.000000,13.263224,52.741702,0.666667,0.500000,11.000000,2024-06-25,11,1,Brandenburg,Oranienburg,25.850000,False
Mehrower Allee,2024-06-26 05:00:00,5.000000,13.553699,52.557759,0.083333,0.083333,5.000000,2024-06-26,5,2,Berlin,Berlin,19.400000,False
Berlin-Mahlsdorf,2024-06-25 13:00:00,3.000000,13.611417,52.512107,0.500000,0.500000,13.000000,2024-06-25,13,1,Berlin,Berlin,24.500000,False
Berlin-Hohenschönhausen,2024-06-27 11:00:00,3.000000,13.512422,52.566002,1.333333,0.833333,11.000000,2024-06-27,11,3,Berlin,Berlin,28.700000,False
Priesterweg,2024-06-24 02:00:00,4.000000,13.356281,52.459914,0.000000,0.000000,2.000000,2024-06-24,2,0,Berlin,Berlin,14.600000,False
Südende,2024-06-26 10:00:00,5.000000,13.353894,52.448457,1.000000,1.250000,10.000000,2024-06-26,10,2,Berlin,Berlin,28.550000,False
Westhafen,2024-06-24 05:00:00,4.000000,13.344253,52.536250,0.000000,0.000000,5.000000,2024-06-24,5,0,Berlin,Berlin,15.650000,False
Frankfurt (Oder),2024-06-26 23:00:00,2.000000,14.546496,52.336416,0.000000,0.000000,23.000000,2024-06-26,23,2,Brandenburg,Frankfurt (Oder),20.700000,False
Priesterweg,2024-06-23 23:00:00,4.000000,13.356281,52.459914,0.583333,0.500000,23.000000,2024-06-23,23,6,Berlin,Berlin,15.750000,False
Berlin-Lichterfelde West,2024-06-26 19:00:00,4.000000,13.293732,52.443350,1.266667,1.466667,19.000000,2024-06-26,19,2,Berlin,Berlin,27.000000,False
Yorckstraße,2024-06-25 20:00:00,5.000000,13.372128,52.491170,0.958333,0.833333,20.000000,2024-06-25,20,1,Berlin,Berlin,21.100000,False
Lübbenau (Spreewald),2024-06-25 13:00:00,4.000000,13.960900,51.862169,2.000000,2.000000,13.000000,2024-06-25,13,1,Brandenburg,Lübbenau ,23.600000,False
Doberlug-Kirchhain,2024-06-24 10:00:00,4.000000,13.564241,51.620576,0.200000,0.200000,10.000000,2024-06-24,10,0,Brandenburg,Doberlug-Kirchhain,22.750000,False
Hohenzollerndamm,2024-06-23 19:00:00,4.000000,13.300257,52.488556,0.368421,0.315789,19.000000,2024-06-23,19,6,Berlin,Berlin,19.350000,False
Berlin-Charlottenburg,2024-06-25 15:00:00,3.000000,13.302330,52.504213,0.583333,0.666667,15.000000,2024-06-25,15,1,Berlin,Berlin,26.200000,False
Lichterfelde Süd,2024-06-23 23:00:00,5.000000,13.309040,52.410899,0.166667,0.333333,23.000000,2024-06-23,23,6,Berlin,Berlin,13.950000,False
Westend,2024-06-26 01:00:00,4.000000,13.284638,52.518070,0.923077,1.076923,1.000000,2024-06-26,1,2,Berlin,Berlin,17.800000,False
Greifswalder Straße,2024-06-25 20:00:00,4.000000,13.439561,52.540020,0.000000,0.027778,20.000000,2024-06-25,20,1,Berlin,Berlin,21.100000,False
Savignyplatz,2024-06-26 13:00:00,4.000000,13.319271,52.505093,0.540541,0.540541,13.000000,2024-06-26,13,2,Berlin,Berlin,30.450000,False
Tiergarten,2024-06-27 07:00:00,4.000000,13.336392,52.514061,0.261905,0.261905,7.000000,2024-06-27,7,3,Berlin,Berlin,24.200000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-23 22:00:00,4.000000,13.497786,52.493827,0.000000,0.000000,22.000000,2024-06-23,22,6,Berlin,Berlin,17.350000,False
Hirschgarten,2024-06-24 22:00:00,5.000000,13.602134,52.457968,0.250000,0.333333,22.000000,2024-06-24,22,0,Berlin,Berlin,15.950000,False
Berlin Ostbahnhof,2024-06-24 22:00:00,1.000000,13.434681,52.510488,0.454545,0.363636,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Treptower Park,2024-06-26 20:00:00,4.000000,13.461441,52.493559,1.219512,1.195122,20.000000,2024-06-26,20,2,Berlin,Berlin,25.600000,False
Elsterwerda,2024-06-26 09:00:00,4.000000,13.516428,51.459677,0.000000,0.000000,9.000000,2024-06-26,9,2,Brandenburg,Elsterwerda,27.750000,False
Berlin-Halensee,2024-06-24 04:00:00,4.000000,13.290326,52.496254,0.142857,0.071429,4.000000,2024-06-24,4,0,Berlin,Berlin,13.350000,False
Berlin-Blankenburg,2024-06-24 21:00:00,4.000000,13.443330,52.591164,0.062500,0.125000,21.000000,2024-06-24,21,0,Berlin,Berlin,16.950000,False
Guben,2024-06-26 08:00:00,5.000000,14.706775,51.957203,0.500000,1.000000,8.000000,2024-06-26,8,2,Brandenburg,Guben,25.150000,False
Berlin-Rummelsburg,2024-06-25 15:00:00,4.000000,13.478362,52.501309,0.000000,0.111111,15.000000,2024-06-25,15,1,Berlin,Berlin,25.450000,False
Berlin-Hermsdorf,2024-06-26 17:00:00,4.000000,13.307690,52.617782,1.500000,1.555556,17.000000,2024-06-26,17,2,Berlin,Berlin,29.800000,False
Seegefeld,2024-06-25 14:00:00,5.000000,13.116810,52.552480,0.166667,0.500000,14.000000,2024-06-25,14,1,Brandenburg,Falkensee,26.600000,False
Doberlug-Kirchhain,2024-06-23 22:00:00,4.000000,13.564241,51.620576,0.500000,0.500000,22.000000,2024-06-23,22,6,Brandenburg,Doberlug-Kirchhain,14.450000,False
Lehnitz,2024-06-26 13:00:00,5.000000,13.263224,52.741702,0.166667,0.166667,13.000000,2024-06-26,13,2,Brandenburg,Oranienburg,30.400000,False
Oranienburger Straße,2024-06-23 22:00:00,4.000000,13.393052,52.525210,0.285714,0.500000,22.000000,2024-06-23,22,6,Berlin,Berlin,17.350000,False
Schöneberg,2024-06-26 21:00:00,4.000000,13.352068,52.479377,0.088235,0.000000,21.000000,2024-06-26,21,2,Berlin,Berlin,24.750000,False
Westend,2024-06-27 14:00:00,4.000000,13.284638,52.518070,0.615385,0.769231,14.000000,2024-06-27,14,3,Berlin,Berlin,30.350000,False
Schönhauser Allee,2024-06-25 10:00:00,4.000000,13.415460,52.549200,0.058824,0.117647,10.000000,2024-06-25,10,1,Berlin,Berlin,24.300000,False
Berlin-Charlottenburg,2024-06-25 16:00:00,3.000000,13.302330,52.504213,1.909091,2.090909,16.000000,2024-06-25,16,1,Berlin,Berlin,25.500000,False
Heerstraße,2024-06-24 19:00:00,5.000000,13.259379,52.508121,0.083333,0.166667,19.000000,2024-06-24,19,0,Berlin,Berlin,20.300000,False
Schöneberg,2024-06-24 22:00:00,4.000000,13.352068,52.479377,0.166667,0.233333,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Wünsdorf Waldstadt,2024-06-26 14:00:00,5.000000,13.468145,52.165559,0.000000,3.333333,14.000000,2024-06-26,14,2,Brandenburg,Zossen,31.150000,False
Borgsdorf,2024-06-27 01:00:00,5.000000,13.276750,52.715252,1.000000,2.000000,1.000000,2024-06-27,1,3,Brandenburg,Hohen Neuendorf OTBorgsdo,20.000000,False
Hoppegarten (Mark),2024-06-25 18:00:00,4.000000,13.672956,52.518122,0.111111,0.333333,18.000000,2024-06-25,18,1,Brandenburg,Hoppegarten,21.950000,False
Berlin-Marienfelde,2024-06-25 20:00:00,5.000000,13.375127,52.423634,0.916667,1.250000,20.000000,2024-06-25,20,1,Berlin,Berlin,21.100000,False
Prenzlauer Allee,2024-06-26 12:00:00,4.000000,13.426412,52.544615,0.100000,0.233333,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Sonnenallee,2024-06-25 10:00:00,4.000000,13.455851,52.473101,0.000000,0.150000,10.000000,2024-06-25,10,1,Berlin,Berlin,24.300000,False
Hackescher Markt,2024-06-25 23:00:00,4.000000,13.402364,52.522622,0.272727,0.363636,23.000000,2024-06-25,23,1,Berlin,Berlin,19.050000,False
Berlin-Friedrichshagen,2024-06-24 22:00:00,4.000000,13.624600,52.457247,0.222222,0.222222,22.000000,2024-06-24,22,0,Berlin,Berlin,15.950000,False
Wuhlheide,2024-06-25 04:00:00,5.000000,13.553202,52.469030,0.166667,0.166667,4.000000,2024-06-25,4,1,Berlin,Berlin,15.650000,False
Schöneberg,2024-06-24 05:00:00,4.000000,13.352068,52.479377,0.138889,0.111111,5.000000,2024-06-24,5,0,Berlin,Berlin,17.350000,False
Berlin Zoologischer Garten,2024-06-25 14:00:00,2.000000,13.332445,52.507341,0.400000,0.400000,14.000000,2024-06-25,14,1,Berlin,Berlin,26.600000,False
Hennigsdorf (b Berlin),2024-06-25 12:00:00,3.000000,13.205336,52.638203,0.250000,0.500000,12.000000,2024-06-25,12,1,Brandenburg,Hennigsdorf,26.050000,False
Berlin-Buch,2024-06-25 19:00:00,4.000000,13.492286,52.636162,0.555556,0.666667,19.000000,2024-06-25,19,1,Berlin,Berlin,21.950000,False
Rathenow,2024-06-23 18:00:00,4.000000,12.354840,52.599640,1.250000,1.500000,18.000000,2024-06-23,18,6,Brandenburg,Rathenow,19.750000,False
Schönhauser Allee,2024-06-24 11:00:00,4.000000,13.415460,52.549200,0.266667,0.233333,11.000000,2024-06-24,11,0,Berlin,Berlin,22.550000,False
Babelsberg,2024-06-27 10:00:00,4.000000,13.092871,52.391391,0.333333,0.333333,10.000000,2024-06-27,10,3,Brandenburg,Potsdam,25.200000,False
Berlin Frankfurter Allee,2024-06-27 08:00:00,3.000000,13.474410,52.515168,0.083333,0.055556,8.000000,2024-06-27,8,3,Berlin,Berlin,24.500000,False
Potsdam Charlottenhof,2024-06-27 11:00:00,4.000000,13.036496,52.392800,0.500000,0.500000,11.000000,2024-06-27,11,3,Brandenburg,Potsdam,27.050000,False
Waßmannsdorf,2024-06-26 10:00:00,5.000000,13.463530,52.368420,0.833333,0.916667,10.000000,2024-06-26,10,2,Brandenburg,Waßmannsdorf,27.950000,False
Potsdam Charlottenhof,2024-06-25 16:00:00,4.000000,13.036496,52.392800,0.333333,0.333333,16.000000,2024-06-25,16,1,Brandenburg,Potsdam,25.500000,False
Lehnitz,2024-06-24 05:00:00,5.000000,13.263224,52.741702,0.500000,0.333333,5.000000,2024-06-24,5,0,Brandenburg,Oranienburg,16.550000,False
Yorckstraße (Großgörschenstraße),2024-06-24 07:00:00,4.000000,13.367797,52.492289,0.130435,0.130435,7.000000,2024-06-24,7,0,Berlin,Berlin,20.050000,False
Berlin Anhalter Bahnhof,2024-06-23 15:00:00,3.000000,13.381362,52.503486,0.305556,0.138889,15.000000,2024-06-23,15,6,Berlin,Berlin,22.150000,False
Wartenberg,2024-06-26 21:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,21.000000,2024-06-26,21,2,Berlin,Berlin,22.150000,False
Julius-Leber-Brücke,2024-06-24 04:00:00,5.000000,13.361266,52.486519,0.333333,0.500000,4.000000,2024-06-24,4,0,Berlin,Berlin,15.550000,False
Messe Süd (Eichkamp),2024-06-25 07:00:00,5.000000,13.270118,52.498750,0.153846,0.000000,7.000000,2024-06-25,7,1,Berlin,Berlin,21.750000,False
Hermannstraße,2024-06-25 22:00:00,4.000000,13.431313,52.467510,0.821429,0.857143,22.000000,2024-06-25,22,1,Berlin,Berlin,19.250000,False
Berlin-Hohenschönhausen,2024-06-25 12:00:00,3.000000,13.512422,52.566002,1.333333,0.500000,12.000000,2024-06-25,12,1,Berlin,Berlin,24.650000,False
Westend,2024-06-24 06:00:00,4.000000,13.284638,52.518070,0.111111,0.148148,6.000000,2024-06-24,6,0,Berlin,Berlin,18.000000,False
Berlin Potsdamer Platz,2024-06-27 08:00:00,2.000000,13.375988,52.509379,0.545455,0.636364,8.000000,2024-06-27,8,3,Berlin,Berlin,24.250000,False
Baumschulenweg,2024-06-27 10:00:00,4.000000,13.490097,52.467244,0.263158,0.210526,10.000000,2024-06-27,10,3,Berlin,Berlin,24.200000,True
Berlin Brandenburger Tor,2024-06-26 10:00:00,4.000000,13.381815,52.516506,0.675676,0.567568,10.000000,2024-06-26,10,2,Berlin,Berlin,28.550000,False
Mahlow,2024-06-27 14:00:00,5.000000,13.407932,52.360540,1.000000,0.833333,14.000000,2024-06-27,14,3,Brandenburg,Mahlow,29.250000,False
Jannowitzbrücke,2024-06-27 03:00:00,4.000000,13.419347,52.514270,0.000000,0.000000,3.000000,2024-06-27,3,3,Berlin,Berlin,21.750000,False
Dabendorf,2024-06-25 01:00:00,5.000000,13.437290,52.237332,0.000000,0.000000,1.000000,2024-06-25,1,1,Brandenburg,Zossen,14.450000,False
Stresow,2024-06-27 15:00:00,5.000000,13.209125,52.531976,0.166667,0.250000,15.000000,2024-06-27,15,3,Berlin,Berlin,30.350000,False
Blankenfelde (Kr Teltow-Fläming),2024-06-23 16:00:00,4.000000,13.415982,52.337213,0.000000,0.000000,16.000000,2024-06-23,16,6,Brandenburg,Blankenfelde ,22.500000,False
Rahnsdorf,2024-06-24 08:00:00,5.000000,13.690405,52.451536,0.250000,0.250000,8.000000,2024-06-24,8,0,Berlin,Berlin,20.350000,False
Wildau,2024-06-25 00:00:00,5.000000,13.633779,52.319935,0.166667,0.000000,0.000000,2024-06-25,0,1,Brandenburg,Wildau,14.950000,False
Lichterfelde Süd,2024-06-27 01:00:00,5.000000,13.309040,52.410899,2.000000,2.000000,1.000000,2024-06-27,1,3,Berlin,Berlin,21.150000,False
Bellevue,2024-06-24 23:00:00,4.000000,13.348263,52.519955,0.444444,0.370370,23.000000,2024-06-24,23,0,Berlin,Berlin,14.950000,False
Michendorf,2024-06-24 22:00:00,4.000000,13.030688,52.316344,0.000000,0.000000,22.000000,2024-06-24,22,0,Brandenburg,Michendorf,17.300000,False
Wünsdorf Waldstadt,2024-06-25 10:00:00,5.000000,13.468145,52.165559,1.000000,1.000000,10.000000,2024-06-25,10,1,Brandenburg,Zossen,23.900000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-27 09:00:00,4.000000,13.497786,52.493827,0.076923,0.076923,9.000000,2024-06-27,9,3,Berlin,Berlin,23.350000,True
Birkenwerder (b Berlin),2024-06-26 04:00:00,4.000000,13.288772,52.688249,0.000000,0.000000,4.000000,2024-06-26,4,2,Brandenburg,Birkenwerder,18.450000,False
Attilastraße,2024-06-25 21:00:00,4.000000,13.360951,52.447681,0.416667,0.166667,21.000000,2024-06-25,21,1,Berlin,Berlin,20.200000,False
Rathenow,2024-06-25 11:00:00,4.000000,12.354840,52.599640,0.000000,3.333333,11.000000,2024-06-25,11,1,Brandenburg,Rathenow,25.450000,False
Jannowitzbrücke,2024-06-23 18:00:00,4.000000,13.419347,52.514270,0.214286,0.238095,18.000000,2024-06-23,18,6,Berlin,Berlin,20.750000,False
Zeuthen,2024-06-25 08:00:00,5.000000,13.627173,52.348936,0.384615,0.307692,8.000000,2024-06-25,8,1,Brandenburg,Zeuthen,22.900000,False
Potsdam Park Sanssouci,2024-06-23 21:00:00,3.000000,13.014512,52.394108,0.166667,0.166667,21.000000,2024-06-23,21,6,Brandenburg,Potsdam,16.450000,False
Dallgow-Döberitz,2024-06-25 21:00:00,5.000000,13.059037,52.543554,0.250000,0.250000,21.000000,2024-06-25,21,1,Brandenburg,Dallgow (b Berlin),20.050000,False
Wustermark,2024-06-25 12:00:00,5.000000,12.939728,52.551851,0.500000,0.500000,12.000000,2024-06-25,12,1,Brandenburg,Wustermark,26.050000,False
Berlin-Mahlsdorf,2024-06-25 19:00:00,3.000000,13.611417,52.512107,0.500000,0.500000,19.000000,2024-06-25,19,1,Berlin,Berlin,20.850000,False
Wartenberg,2024-06-24 21:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,21.000000,2024-06-24,21,0,Berlin,Berlin,17.000000,False
Michendorf,2024-06-24 05:00:00,4.000000,13.030688,52.316344,0.000000,0.000000,5.000000,2024-06-24,5,0,Brandenburg,Michendorf,15.350000,False
Poelchaustraße,2024-06-24 13:00:00,5.000000,13.535381,52.535593,0.250000,0.250000,13.000000,2024-06-24,13,0,Berlin,Berlin,22.900000,False
Neustadt (Dosse),2024-06-27 13:00:00,5.000000,12.450667,52.852677,0.333333,0.333333,13.000000,2024-06-27,13,3,Brandenburg,Neustadt (Dosse),30.700000,False
Trebbin,2024-06-26 09:00:00,5.000000,13.230382,52.217618,1.000000,1.000000,9.000000,2024-06-26,9,2,Brandenburg,Trebbin,27.550000,False
Sedlitz Ost,2024-06-25 04:00:00,5.000000,14.055252,51.553101,0.000000,0.000000,4.000000,2024-06-25,4,1,Brandenburg,Senftenberg,14.150000,False
Waidmannslust,2024-06-26 00:00:00,4.000000,13.320996,52.606480,0.000000,0.111111,0.000000,2024-06-26,0,2,Berlin,Berlin,17.800000,False
Zossen,2024-06-24 21:00:00,5.000000,13.438571,52.218923,0.000000,0.000000,21.000000,2024-06-24,21,0,Brandenburg,Zossen,17.300000,False
Marquardt,2024-06-26 13:00:00,5.000000,12.971627,52.458881,0.000000,0.000000,13.000000,2024-06-26,13,2,Brandenburg,Potsdam,30.550000,False
Messe Süd (Eichkamp),2024-06-25 10:00:00,5.000000,13.270118,52.498750,0.615385,0.384615,10.000000,2024-06-25,10,1,Berlin,Berlin,24.850000,False
Berlin-Rummelsburg,2024-06-27 10:00:00,4.000000,13.478362,52.501309,0.000000,0.250000,10.000000,2024-06-27,10,3,Berlin,Berlin,24.200000,True
Mexikoplatz,2024-06-27 15:00:00,4.000000,13.232712,52.436937,0.250000,0.333333,15.000000,2024-06-27,15,3,Berlin,Berlin,30.350000,False
Eichwalde,2024-06-24 23:00:00,5.000000,13.615398,52.371352,0.000000,0.000000,23.000000,2024-06-24,23,0,Brandenburg,Eichwalde,15.200000,False
Rathenow,2024-06-24 07:00:00,4.000000,12.354840,52.599640,0.000000,0.333333,7.000000,2024-06-24,7,0,Brandenburg,Rathenow,19.100000,False
Elstal,2024-06-26 18:00:00,5.000000,13.000114,52.547490,1.750000,2.000000,18.000000,2024-06-26,18,2,Brandenburg,Wustermark,28.250000,False
Treptower Park,2024-06-24 11:00:00,4.000000,13.461441,52.493559,0.138889,0.166667,11.000000,2024-06-24,11,0,Berlin,Berlin,22.550000,False
Berlin-Marzahn,2024-06-27 05:00:00,4.000000,13.541341,52.543608,0.000000,0.000000,5.000000,2024-06-27,5,3,Berlin,Berlin,22.100000,False
Prenzlau,2024-06-27 00:00:00,4.000000,13.866532,53.321608,0.000000,0.000000,0.000000,2024-06-27,0,3,Brandenburg,Prenzlau,19.350000,False
Sundgauer Straße,2024-06-26 09:00:00,5.000000,13.274377,52.436544,0.136364,0.272727,9.000000,2024-06-26,9,2,Berlin,Berlin,27.500000,False
Berlin-Grünau,2024-06-26 08:00:00,4.000000,13.573497,52.413028,0.187500,0.187500,8.000000,2024-06-26,8,2,Berlin,Berlin,26.100000,False
Mehrower Allee,2024-06-24 20:00:00,5.000000,13.553699,52.557759,0.083333,0.166667,20.000000,2024-06-24,20,0,Berlin,Berlin,17.950000,False
Wilhelmshorst,2024-06-24 09:00:00,5.000000,13.067447,52.331486,0.600000,0.400000,9.000000,2024-06-24,9,0,Brandenburg,Michendorf,21.000000,False
Strausberg Stadt,2024-06-24 21:00:00,5.000000,13.888133,52.576980,0.000000,0.250000,21.000000,2024-06-24,21,0,Brandenburg,Strausberg,15.850000,False
